44,38,67,0,52,38,97,0,65,38,0a,0,67,38,92,0,7b,38,0a,0,40,4b,4c,0,8c,0,0,0,9f,86,1,0,a8,3c,b2,47,48,0f,0,82,1e,5,0,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,1,3,f0,40,f3,40,fe,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,75,10,15,ff,ff,0,75,10,0,0,0,0,0,0,50,c3,50,c3,0,0,ff,0,ff,ff,6f,20,35,20,0,0,0,0,1,1,0,0,6f,20,35,20,0,0,0,0,2,2,0,0,6d,20,53,20,1,1,0,0,0,10,1,6,10,28,0,0,0f,80,0f,80,13,80,13,80,13,80,11,80,11,80,0,0,18,80,18,80,18,80,18,80,18,80,18,80,18,80,0,0,0f,80,0f,80,13,80,13,80,13,80,11,80,11,80,0,0,18,80,18,80,18,80,18,80,18,80,18,80,18,80,0,0,0f,80,0f,80,13,80,13,80,13,80,11,80,11,80,0,0,18,80,18,80,18,80,18,80,18,80,18,80,18,80,0,0,0f,80,0f,80,13,80,13,80,13,80,11,80,11,80,0,0,18,80,18,80,18,80,18,80,18,80,18,80,18,80,0,0,0f,80,0f,80,13,80,13,80,13,80,11,80,11,80,0,0,18,80,18,80,18,80,18,80,18,80,18,80,18,80,0,0,0f,80,0f,80,13,80,13,80,13,80,11,80,11,80,0,0,18,80,18,80,18,80,18,80,18,80,18,80,18,80,0,0,0f,80,0f,80,13,80,13,80,13,80,11,80,11,80,0,0,18,80,18,80,18,80,18,80,18,80,18,80,18,80,4,0,98,3a,0,0,64,7b,83,78,7c,70,3a,51,84,82,83,74,81,0,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
7d,38,76,0,8c,38,97,0,9f,38,0a,0,a1,38,92,0,b5,38,0a,0,60,e3,16,0,e7,3,0,0,9f,86,1,0,57,82,66,78,37,0f,0,c8,1e,5,0,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,1,3,f0,40,fd,40,49,30,4a,30,4b,30,4c,30,52,30,53,30,67,60,36,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,79,10,15,ff,ff,0,79,10,0,0,0,0,0,0,50,c3,50,c3,0,0,ff,0,ff,ff,5e,20,35,20,0,0,0,0,1,1,0,0,5e,20,35,20,0,0,0,0,2,2,0,0,6d,20,60,20,1,1,0,0,0,0e,1,6,10,0d,0,0,0d,80,0d,80,0d,80,0d,80,0d,80,0d,80,0d,80,0,0,0a,80,0a,80,0a,80,0a,80,0a,80,0a,80,0a,80,0,0,0d,80,0d,80,0d,80,0d,80,0d,80,0d,80,0d,80,0,0,0a,80,0a,80,0a,80,0a,80,0a,80,0a,80,0a,80,0,0,0d,80,0d,80,0d,80,0d,80,0d,80,0d,80,0d,80,0,0,0a,80,0a,80,0a,80,0a,80,0a,80,0a,80,0a,80,0,0,0d,80,0d,80,0d,80,0d,80,0d,80,0d,80,0d,80,0,0,0a,80,0a,80,0a,80,0a,80,0a,80,0a,80,0a,80,0,0,0d,80,0d,80,0d,80,0d,80,0d,80,0d,80,0d,80,0,0,0a,80,0a,80,0a,80,0a,80,0a,80,0a,80,0a,80,0,0,0d,80,0d,80,0d,80,0d,80,0d,80,0d,80,0d,80,0,0,0a,80,0a,80,0a,80,0a,80,0a,80,0a,80,0a,80,0,0,0d,80,0d,80,0d,80,0d,80,0d,80,0d,80,0d,80,0,0,0a,80,0a,80,0a,80,0a,80,0a,80,0a,80,0a,80,4,0,98,3a,0,0,56,81,74,70,83,74,81,3a,62,7f,77,74,81,74,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
b7,38,39,0,bf,38,97,0,d2,38,0a,0,d4,38,92,0,e8,38,0a,0,c0,c6,2d,0,55,0,0,0,9f,86,1,0,66,50,d4,50,35,0f,0,b4,1e,5,0,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,ff,0,0,0,0,0,0,ff,0,0,0,0,0,0,1,3,f0,40,fa,40,fb,40,fc,40,36,30,3c,30,3b,30,3a,30,2d,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1a,1,80,10,15,ff,ff,0,80,10,0,0,0,0,0,0,50,c3,50,c3,0,0,ff,0,ff,ff,6e,20,35,20,0,0,0,0,1,1,0,0,6e,20,35,20,0,0,0,0,2,2,0,0,6d,20,62,20,1,1,0,0,0,10,1,6,10,0e,0,0,0f,80,0f,80,0f,80,13,80,13,80,13,80,13,80,75,80,75,80,74,80,74,80,73,80,73,80,73,80,73,80,0,0,0f,80,0f,80,0f,80,13,80,13,80,13,80,13,80,75,80,75,80,74,80,74,80,73,80,73,80,73,80,73,80,0,0,0f,80,0f,80,0f,80,13,80,13,80,13,80,13,80,75,80,75,80,74,80,74,80,73,80,73,80,73,80,73,80,0,0,0f,80,0f,80,0f,80,13,80,13,80,13,80,13,80,75,80,75,80,74,80,74,80,73,80,73,80,73,80,73,80,0,0,0f,80,0f,80,0f,80,13,80,13,80,13,80,13,80,75,80,75,80,74,80,74,80,73,80,73,80,73,80,73,80,0,0,0f,80,0f,80,0f,80,13,80,13,80,13,80,13,80,75,80,75,80,74,80,74,80,73,80,73,80,73,80,73,80,0,0,0f,80,0f,80,0f,80,13,80,13,80,13,80,13,80,75,80,75,80,74,80,74,80,73,80,73,80,73,80,73,80,4,0,98,3a,0,0,63,77,41,84,71,70,7d,0,62,7f,77,74,81,74,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
ea,38,39,0,f2,38,97,0,5,39,0a,0,7,39,92,0,1b,39,0a,0,80,84,1e,0,48,0,0,0,9f,86,1,0,5c,3c,56,62,46,0f,0,c8,1e,5,0,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,1,3,f0,40,f6,40,bf,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1b,1,77,10,15,ff,ff,0,78,10,0,0,0,0,0,0,50,c3,50,c3,0,0,ff,0,ff,ff,6c,20,35,20,0,0,0,0,1,1,0,0,6c,20,35,20,0,0,0,0,2,2,0,0,6d,20,45,20,1,1,0,0,0,0e,1,6,10,0d,0,0,12,80,12,80,12,80,12,80,12,80,12,80,12,80,0,0,9,80,9,80,9,80,9,80,9,80,9,80,9,80,0,0,12,80,12,80,12,80,12,80,12,80,12,80,12,80,0,0,9,80,9,80,9,80,9,80,9,80,9,80,9,80,0,0,12,80,12,80,12,80,12,80,12,80,12,80,12,80,0,0,9,80,9,80,9,80,9,80,9,80,9,80,9,80,0,0,12,80,12,80,12,80,12,80,12,80,12,80,12,80,0,0,9,80,9,80,9,80,9,80,9,80,9,80,9,80,0,0,12,80,12,80,12,80,12,80,12,80,12,80,12,80,0,0,9,80,9,80,9,80,9,80,9,80,9,80,9,80,0,0,12,80,12,80,12,80,12,80,12,80,12,80,12,80,0,0,9,80,9,80,9,80,9,80,9,80,9,80,9,80,0,0,12,80,12,80,12,80,12,80,12,80,12,80,12,80,0,0,9,80,9,80,9,80,9,80,9,80,9,80,9,80,4,0,98,3a,0,0,62,77,78,7d,81,88,84,0,62,7f,77,74,81,74,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
1d,39,22,0,23,39,97,0,36,39,0a,0,38,39,92,0,4c,39,0a,0,40,1f,0,0,58,2,0,0,f6,9,0,0,17,0a,15,0,12,0f,0,0,1a,7,19,1,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,2f,3,0,40,43,40,5e,40,89,40,8c,40,74,40,e6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1c,1,2,30,9,5,ff,0,1c,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,75,81,78,83,0,84,0,62,7f,77,74,81,74,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
4e,39,24,0,54,39,97,0,67,39,0a,0,69,39,92,0,7d,39,0a,0,70,17,0,0,c2,1,0,0,9c,3,0,0,16,0,17,0,11,0f,0,0,1a,7,19,4,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,ff,0,0,0,0,0,0,ff,0,0,0,0,0,0,2f,3,8e,40,64,40,65,40,0,40,75,40,e7,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1d,1,3,30,0a,5,ff,0,1d,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,87,78,7e,7d,0,84,0,62,7f,77,74,81,74,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
7f,39,28,0,85,39,97,0,98,39,0a,0,9a,39,92,0,ae,39,0a,0,98,3a,0,0,84,3,0,0,98,5,0,0,14,b4,14,b4,15,0f,0,0,1a,7,19,2,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,2f,3,8d,40,95,40,96,40,0,40,ac,40,46,30,76,40,4a,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e,1,4,30,0b,5,ff,0,1e,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,77,78,85,70,0,84,0,62,7f,77,74,81,74,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
b0,39,40,0,b8,39,97,0,cb,39,0a,0,cd,39,92,0,e1,39,0a,0,20,4e,0,0,dc,5,0,0,f6,9,0,0,1f,0,26,0,14,0f,0,0,1a,7,19,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,2f,3,0,40,ad,40,5f,40,8f,40,77,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1f,1,6,30,0c,5,ff,0,1f,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,70,77,70,7c,84,83,0,62,7f,77,74,81,74,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
e3,39,39,0,eb,39,97,0,fe,39,0a,0,0,3a,92,0,14,3a,0a,0,e8,80,0,0,d0,7,0,0,dc,0f,0,0,22,50,23,0,20,0f,0,0,1a,7,19,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,2f,3,82,40,83,40,84,40,86,40,90,40,85,40,78,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,8,30,0e,5,ff,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,7e,79,78,7c,71,7e,0,62,7f,77,74,81,74,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
16,3a,2d,0,1c,3a,97,0,2f,3a,0a,0,31,3a,92,0,45,3a,0a,0,b8,88,0,0,b8,0b,0,0,b8,88,0,0,23,0,12,0,18,0f,0,0,18,7,19,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,2f,3,92,40,0,40,da,40,dd,40,e5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,9,30,10,5,ff,0,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,70,7d,73,88,0,7e,0,62,7f,77,74,81,74,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
47,3a,28,0,4d,3a,97,0,60,3a,0a,0,62,3a,92,0,76,3a,0a,0,80,bb,0,0,40,1f,0,0,80,bb,0,0,30,0,26,0,0f,0f,0,0,18,7,19,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,2f,3,92,40,0,40,db,40,dd,40,e5,40,de,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0a,30,0f,5,ff,0,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,78,7d,73,88,0,7e,0,62,7f,77,74,81,74,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
78,3a,2a,0,7e,3a,97,0,91,3a,0a,0,93,3a,92,0,a7,3a,0a,0,20,4e,0,0,58,1b,0,0,20,4e,0,0,15,0,1c,0,14,0f,0,0,18,7,19,0,0,0,0,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,2f,3,92,40,0,40,dc,40,dd,40,e5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0b,30,11,5,ff,0,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5c,78,7d,73,88,0,7e,0,62,7f,77,74,81,74,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
a9,3a,34,0,b0,3a,97,0,c3,3a,0a,0,c5,3a,92,0,d9,3a,0a,0,a0,bb,0d,0,0,0,0,0,10,27,0,0,67,64,3,fa,29,0f,0,64,1f,5,0,0,0,0,0,ff,ff,ff,ff,ff,ff,5a,63,ff,ff,ff,0,ff,ff,ff,0,0,0,0,0,0,0,0,0,ff,0,0,0,0,0,0,1,3,c7,40,c8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,2,10,15,c8,ff,0,2,10,0,0,0,0,0,0,10,27,10,27,0,0,ff,0,ff,ff,58,20,35,20,0,0,0,0,1,1,0,0,58,20,35,20,0,0,0,0,2,2,0,0,39,20,38,20,4,4,0,0,0,0e,1,3,10,3c,65,80,65,80,64,80,64,80,63,80,63,80,63,80,63,80,6d,80,6d,80,6c,80,6c,80,6b,80,6b,80,6b,80,6b,80,65,80,65,80,64,80,64,80,63,80,63,80,63,80,63,80,6d,80,6d,80,6c,80,6c,80,6b,80,6b,80,6b,80,6b,80,65,80,65,80,64,80,64,80,63,80,63,80,63,80,63,80,6d,80,6d,80,6c,80,6c,80,6b,80,6b,80,6b,80,6b,80,65,80,65,80,64,80,64,80,63,80,63,80,63,80,63,80,6d,80,6d,80,6c,80,6c,80,6b,80,6b,80,6b,80,6b,80,65,80,65,80,64,80,64,80,63,80,63,80,63,80,63,80,6d,80,6d,80,6c,80,6c,80,6b,80,6b,80,6b,80,6b,80,65,80,65,80,64,80,64,80,63,80,63,80,63,80,63,80,6d,80,6d,80,6c,80,6c,80,6b,80,6b,80,6b,80,6b,80,65,80,65,80,64,80,64,80,63,80,63,80,63,80,63,80,6d,80,6d,80,6c,80,6c,80,6b,80,6b,80,6b,80,6b,80,3,0,40,1f,0,0,63,70,7d,7a,74,83,0,0,62,7f,77,74,81,74,0,0,74,7e,7d,0,0,0,0,0,2,0,82,2,c8,3b,3,0,17,16,68,a3,3,0,0,0,63,0,2,0,82,2,dc,0a,17,16,0,0,63,0,68,a3,3,0,4,0,dc,0a,c8,3b
